tx_id,investor_id,transaction_date,date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
TX016054,INV001652,2024-09-08,2024-09-08,120842,Redemption,312667,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Net Banking,Verified
TX016055,INV004348,2024-09-08,2024-09-08,119094,Lumpsum,186190,Delhi,New Delhi,T30,26-35,Female,13.4,UPI,Pending
TX016056,INV004886,2024-09-08,2024-09-08,119552,Lumpsum,188457,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified
TX016057,INV002384,2024-09-08,2024-09-08,149324,SIP,13606,Karnataka,Mysore,B30,26-35,Male,24.3,UPI,Verified
TX016058,INV000972,2024-09-08,2024-09-08,119093,Lumpsum,388896,Telangana,Hyderabad,T30,18-25,Female,5.9,Cheque,Verified
TX016059,INV002127,2024-09-08,2024-09-08,120504,SIP,7326,Rajasthan,Udaipur,B30,18-25,Male,7.4,UPI,Verified
TX016060,INV003065,2024-09-08,2024-09-08,119598,Redemption,167358,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,Mandate,Verified
TX016061,INV000985,2024-09-08,2024-09-08,120507,Lumpsum,360980,West Bengal,Kolkata,T30,26-35,Female,11.4,Net Banking,Verified
TX016062,INV004632,2024-09-08,2024-09-08,119120,SIP,13329,Punjab,Chandigarh,T30,26-35,Male,18.0,Cheque,Verified
TX016063,INV004036,2024-09-08,2024-09-08,120841,Lumpsum,59758,Uttar Pradesh,Agra,B30,56+,Female,51.7,UPI,Verified
TX016064,INV001383,2024-09-08,2024-09-08,120505,SIP,983,Maharashtra,Pune,T30,26-35,Male,18.6,Net Banking,Verified
TX016065,INV001686,2024-09-08,2024-09-08,120504,Lumpsum,228185,Rajasthan,Jaipur,T30,26-35,Male,7.5,UPI,Verified
TX016066,INV002518,2024-09-08,2024-09-08,120504,Lumpsum,114077,Karnataka,Bangalore,T30,36-45,Male,39.4,Mandate,Verified
TX016067,INV002996,2024-09-08,2024-09-08,102887,Lumpsum,309457,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Net Banking,Verified
TX016068,INV000412,2024-09-08,2024-09-08,100016,Redemption,104880,Rajasthan,Udaipur,B30,18-25,Male,7.4,Mandate,Verified
TX016069,INV003918,2024-09-08,2024-09-08,118634,SIP,13801,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,Verified
TX016070,INV002611,2024-09-08,2024-09-08,100016,SIP,2691,West Bengal,Kolkata,T30,26-35,Male,21.5,UPI,Verified
TX016071,INV004138,2024-09-08,2024-09-08,102887,SIP,8173,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Net Banking,Verified
TX016072,INV003553,2024-09-08,2024-09-08,118636,Redemption,517148,Punjab,Amritsar,B30,36-45,Male,33.0,UPI,Verified
TX016073,INV004820,2024-09-08,2024-09-08,119092,SIP,2041,Punjab,Chandigarh,T30,26-35,Male,10.4,Mandate,Verified
TX016074,INV003297,2024-09-08,2024-09-08,100016,Redemption,337453,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Mandate,Verified
TX016075,INV002626,2024-09-08,2024-09-08,118633,Lumpsum,250831,Karnataka,Bangalore,T30,36-45,Male,29.4,Mandate,Verified
TX016076,INV000666,2024-09-08,2024-09-08,120506,SIP,2487,Maharashtra,Mumbai,T30,36-45,Male,49.7,Cheque,Verified
TX016077,INV003814,2024-09-08,2024-09-08,102886,Lumpsum,461668,Rajasthan,Udaipur,B30,36-45,Female,12.5,Cheque,Verified
TX016078,INV001718,2024-09-08,2024-09-08,118635,Redemption,515411,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Verified
TX016079,INV000999,2024-09-08,2024-09-08,100033,SIP,4424,Telangana,Hyderabad,T30,26-35,Male,15.6,Cheque,Verified
TX016080,INV003289,2024-09-08,2024-09-08,148568,SIP,13293,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,Cheque,Verified
TX016081,INV003273,2024-09-09,2024-09-09,119095,SIP,1083,Haryana,Faridabad,B30,36-45,Male,18.3,UPI,Verified
TX016082,INV002841,2024-09-09,2024-09-09,119599,SIP,903,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,Mandate,Verified
TX016083,INV001061,2024-09-09,2024-09-09,120844,SIP,968,Punjab,Amritsar,B30,18-25,Male,7.4,Cheque,Verified
TX016084,INV001052,2024-09-09,2024-09-09,120504,Lumpsum,103372,Karnataka,Mysore,B30,26-35,Female,8.6,Net Banking,Verified
TX016085,INV001833,2024-09-09,2024-09-09,120841,Lumpsum,277619,Karnataka,Bangalore,T30,36-45,Female,28.4,UPI,Verified
TX016086,INV003745,2024-09-09,2024-09-09,119094,Lumpsum,277447,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,Verified
TX016087,INV000310,2024-09-09,2024-09-09,120504,SIP,1644,Delhi,Noida,T30,36-45,Male,58.4,Cheque,Verified
TX016088,INV001856,2024-09-09,2024-09-09,120503,Lumpsum,371792,Delhi,New Delhi,T30,36-45,Female,43.5,UPI,Verified
TX016089,INV003313,2024-09-09,2024-09-09,100033,SIP,425,Delhi,Noida,T30,26-35,Male,16.1,UPI,Verified
TX016090,INV000767,2024-09-09,2024-09-09,118636,SIP,25444,Karnataka,Bangalore,T30,18-25,Female,5.2,UPI,Verified
TX016091,INV002533,2024-09-09,2024-09-09,101207,Redemption,206261,Haryana,Faridabad,B30,46-55,Male,73.5,Mandate,Verified
TX016092,INV001533,2024-09-09,2024-09-09,149322,Redemption,441576,Telangana,Hyderabad,T30,26-35,Male,21.4,UPI,Verified
TX016093,INV000969,2024-09-09,2024-09-09,120843,SIP,49491,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Mandate,Verified
TX016094,INV004737,2024-09-09,2024-09-09,120843,SIP,4890,Madhya Pradesh,Indore,T30,46-55,Male,98.4,UPI,Verified
TX016095,INV001395,2024-09-09,2024-09-09,118632,Redemption,182333,Telangana,Hyderabad,T30,56+,Male,53.5,Net Banking,Verified
TX016096,INV003832,2024-09-09,2024-09-09,118635,SIP,3013,Karnataka,Mysore,B30,46-55,Male,34.4,Net Banking,Verified
TX016097,INV000556,2024-09-09,2024-09-09,102887,SIP,579,Rajasthan,Udaipur,B30,18-25,Male,7.2,Cheque,Verified
TX016098,INV004821,2024-09-09,2024-09-09,100016,Redemption,266864,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,UPI,Verified
TX016099,INV003181,2024-09-09,2024-09-09,120505,SIP,21112,Karnataka,Bangalore,T30,18-25,Female,3.9,Cheque,Verified
TX016100,INV002309,2024-09-09,2024-09-09,101207,SIP,42711,Tamil Nadu,Chennai,T30,26-35,Female,16.6,UPI,Verified
TX016101,INV003855,2024-09-09,2024-09-09,119094,SIP,1067,Haryana,Faridabad,B30,56+,Male,58.1,UPI,Verified
TX016102,INV002130,2024-09-09,2024-09-09,101206,SIP,12842,Maharashtra,Pune,T30,46-55,Male,22.5,UPI,Verified
TX016103,INV000925,2024-09-09,2024-09-09,102885,Lumpsum,452936,Karnataka,Mysore,B30,18-25,Male,3.6,Net Banking,Pending
TX016104,INV002309,2024-09-09,2024-09-09,149322,SIP,10091,Tamil Nadu,Chennai,T30,26-35,Female,16.6,UPI,Verified
TX016105,INV004819,2024-09-09,2024-09-09,119093,Lumpsum,67506,Telangana,Hyderabad,T30,26-35,Female,14.8,UPI,Verified
TX016106,INV000087,2024-09-09,2024-09-09,148569,SIP,29970,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified
TX016107,INV002044,2024-09-09,2024-09-09,120506,Lumpsum,67242,Gujarat,Ahmedabad,T30,26-35,Female,19.1,UPI,Verified
TX016108,INV003144,2024-09-09,2024-09-09,120506,Lumpsum,279569,Haryana,Gurugram,T30,36-45,Female,38.0,Net Banking,Verified
TX016109,INV002574,2024-09-09,2024-09-09,101206,Redemption,46769,Maharashtra,Nashik,B30,26-35,Male,11.1,Cheque,Verified
TX016110,INV002575,2024-09-09,2024-09-09,100025,SIP,2906,West Bengal,Kolkata,T30,18-25,Male,7.9,Net Banking,Verified
TX016111,INV002630,2024-09-09,2024-09-09,120843,SIP,16150,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Pending
TX016112,INV001210,2024-09-09,2024-09-09,119093,Lumpsum,369475,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Net Banking,Verified
TX016113,INV000148,2024-09-09,2024-09-09,100025,SIP,7814,Telangana,Hyderabad,T30,18-25,Female,3.5,Mandate,Verified
TX016114,INV004871,2024-09-09,2024-09-09,119551,Lumpsum,594649,Punjab,Chandigarh,T30,26-35,Male,9.2,Net Banking,Verified
TX016115,INV000104,2024-09-09,2024-09-09,101207,SIP,8208,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified
TX016116,INV002873,2024-09-09,2024-09-09,118635,SIP,15368,Haryana,Gurugram,T30,18-25,Male,5.9,Cheque,Verified
TX016117,INV004518,2024-09-09,2024-09-09,148569,SIP,13129,Uttar Pradesh,Lucknow,T30,26-35,Female,24.4,Mandate,Verified
TX016118,INV003918,2024-09-09,2024-09-09,120844,Lumpsum,406407,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
TX016119,INV002651,2024-09-09,2024-09-09,118633,Lumpsum,347660,Haryana,Faridabad,B30,26-35,Male,12.5,Mandate,Verified
TX016120,INV000568,2024-09-09,2024-09-09,102885,SIP,1096,Delhi,New Delhi,T30,36-45,Male,48.4,Cheque,Verified
TX016121,INV004744,2024-09-09,2024-09-09,118634,Lumpsum,204476,Telangana,Hyderabad,T30,26-35,Female,16.0,Cheque,Verified
TX016122,INV001751,2024-09-09,2024-09-09,120503,SIP,2761,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Cheque,Verified
TX016123,INV001415,2024-09-09,2024-09-09,148567,SIP,22833,Haryana,Gurugram,T30,56+,Male,33.1,Mandate,Verified
TX016124,INV000241,2024-09-09,2024-09-09,120843,SIP,1857,Telangana,Hyderabad,T30,26-35,Female,16.5,Net Banking,Verified
TX016125,INV003450,2024-09-09,2024-09-09,100016,SIP,8410,Maharashtra,Nashik,B30,18-25,Female,4.2,UPI,Verified
TX016126,INV002171,2024-09-09,2024-09-09,120505,SIP,891,Telangana,Hyderabad,T30,56+,Male,21.8,UPI,Verified
TX016127,INV002787,2024-09-09,2024-09-09,125497,Redemption,397023,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Cheque,Verified
TX016128,INV004152,2024-09-09,2024-09-09,119093,SIP,1036,Rajasthan,Udaipur,B30,56+,Male,44.0,Net Banking,Verified
TX016129,INV004011,2024-09-09,2024-09-09,101206,SIP,2999,Punjab,Amritsar,B30,18-25,Female,5.0,Net Banking,Verified
TX016130,INV004606,2024-09-09,2024-09-09,125498,Lumpsum,71020,Gujarat,Surat,T30,36-45,Male,57.2,Mandate,Verified
TX016131,INV001428,2024-09-09,2024-09-09,125498,SIP,28465,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified
TX016132,INV002437,2024-09-09,2024-09-09,119095,Redemption,241581,Haryana,Faridabad,B30,26-35,Male,24.8,UPI,Verified
TX016133,INV001599,2024-09-10,2024-09-10,148568,SIP,1662,Haryana,Faridabad,B30,36-45,Female,31.0,UPI,Verified
TX016134,INV003412,2024-09-10,2024-09-10,149322,Lumpsum,488591,Rajasthan,Jaipur,T30,18-25,Male,7.8,Cheque,Verified
TX016135,INV004503,2024-09-10,2024-09-10,148569,SIP,11576,Gujarat,Ahmedabad,T30,36-45,Male,14.9,Net Banking,Pending
TX016136,INV002702,2024-09-10,2024-09-10,119552,SIP,586,Punjab,Chandigarh,T30,36-45,Male,25.4,UPI,Verified
TX016137,INV002348,2024-09-10,2024-09-10,149323,Lumpsum,93880,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Verified
TX016138,INV002288,2024-09-10,2024-09-10,119093,SIP,14067,Gujarat,Surat,T30,26-35,Female,17.5,Net Banking,Verified
TX016139,INV002862,2024-09-10,2024-09-10,102887,Lumpsum,408797,Telangana,Hyderabad,T30,56+,Male,72.7,Net Banking,Verified
TX016140,INV000416,2024-09-10,2024-09-10,119095,SIP,445,Maharashtra,Nashik,B30,26-35,Male,6.8,Cheque,Verified
TX016141,INV004335,2024-09-10,2024-09-10,120504,SIP,8034,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,Verified
TX016142,INV004428,2024-09-10,2024-09-10,119095,Lumpsum,87365,Rajasthan,Udaipur,B30,26-35,Female,6.7,UPI,Verified
TX016143,INV004322,2024-09-10,2024-09-10,102886,Lumpsum,90585,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Mandate,Verified
TX016144,INV003633,2024-09-10,2024-09-10,100016,Lumpsum,348378,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,UPI,Verified
TX016145,INV001815,2024-09-10,2024-09-10,102887,SIP,5891,West Bengal,Kolkata,T30,26-35,Female,23.7,Net Banking,Pending
TX016146,INV003541,2024-09-10,2024-09-10,120844,SIP,22751,Punjab,Chandigarh,T30,26-35,Female,10.5,Cheque,Verified
TX016147,INV003533,2024-09-10,2024-09-10,102885,SIP,13936,Telangana,Hyderabad,T30,56+,Female,11.4,Cheque,Verified
TX016148,INV001567,2024-09-10,2024-09-10,101206,SIP,22708,West Bengal,Kolkata,T30,36-45,Male,12.2,Net Banking,Verified
TX016149,INV001536,2024-09-10,2024-09-10,120843,Lumpsum,320393,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,Verified
TX016150,INV001450,2024-09-10,2024-09-10,102885,SIP,501,Rajasthan,Udaipur,B30,26-35,Female,16.8,UPI,Verified
TX016151,INV004631,2024-09-10,2024-09-10,118632,Redemption,73815,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Net Banking,Verified
TX016152,INV003791,2024-09-10,2024-09-10,149324,Lumpsum,121961,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Cheque,Verified
TX016153,INV004266,2024-09-10,2024-09-10,119093,Lumpsum,562361,Delhi,New Delhi,T30,36-45,Male,35.9,Cheque,Pending
TX016154,INV002941,2024-09-10,2024-09-10,120842,Lumpsum,235239,Rajasthan,Udaipur,B30,36-45,Female,59.2,Cheque,Verified
TX016155,INV004761,2024-09-10,2024-09-10,119598,SIP,5485,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Net Banking,Verified
TX016156,INV000858,2024-09-10,2024-09-10,119120,SIP,984,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Mandate,Verified
TX016157,INV001960,2024-09-10,2024-09-10,120841,SIP,15198,Uttar Pradesh,Agra,B30,36-45,Male,43.8,Net Banking,Verified
TX016158,INV002563,2024-09-10,2024-09-10,149322,Lumpsum,235656,Madhya Pradesh,Indore,T30,18-25,Female,6.8,Net Banking,Verified
TX016159,INV001972,2024-09-10,2024-09-10,119120,SIP,56665,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Cheque,Verified
TX016160,INV004149,2024-09-10,2024-09-10,149324,SIP,2186,Rajasthan,Udaipur,B30,56+,Female,78.2,Net Banking,Verified
TX016161,INV001247,2024-09-10,2024-09-10,119120,SIP,2223,West Bengal,Kolkata,T30,36-45,Male,48.1,Cheque,Verified
TX016162,INV000920,2024-09-10,2024-09-10,120844,SIP,2555,Delhi,Gurugram,T30,56+,Male,19.8,Net Banking,Verified
TX016163,INV000194,2024-09-10,2024-09-10,119551,SIP,1007,Maharashtra,Pune,T30,36-45,Male,21.6,Net Banking,Verified
TX016164,INV002017,2024-09-10,2024-09-10,120504,SIP,12109,Karnataka,Mysore,B30,26-35,Female,15.0,UPI,Verified
TX016165,INV003859,2024-09-10,2024-09-10,119095,SIP,5159,Karnataka,Bangalore,T30,36-45,Male,28.5,Net Banking,Verified
TX016166,INV002642,2024-09-10,2024-09-10,125498,Redemption,108347,Haryana,Gurugram,T30,46-55,Female,48.8,Net Banking,Verified
TX016167,INV002642,2024-09-10,2024-09-10,118632,Lumpsum,298927,Haryana,Gurugram,T30,46-55,Female,48.8,Cheque,Verified
TX016168,INV001212,2024-09-10,2024-09-10,119093,SIP,2658,Uttar Pradesh,Lucknow,T30,36-45,Male,40.3,Net Banking,Verified
TX016169,INV002080,2024-09-10,2024-09-10,119551,Redemption,224437,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Mandate,Verified
TX016170,INV002822,2024-09-10,2024-09-10,119120,SIP,2348,Karnataka,Bangalore,T30,46-55,Male,79.5,UPI,Verified
TX016171,INV004996,2024-09-10,2024-09-10,120507,SIP,5839,Delhi,New Delhi,T30,46-55,Male,87.8,Cheque,Verified
TX016172,INV003003,2024-09-10,2024-09-10,119095,SIP,2893,West Bengal,Kolkata,T30,18-25,Female,3.1,Mandate,Verified
TX016173,INV002196,2024-09-10,2024-09-10,119599,SIP,2465,Delhi,Gurugram,T30,26-35,Female,23.6,UPI,Verified
TX016174,INV003012,2024-09-10,2024-09-10,125498,SIP,1012,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Mandate,Verified
TX016175,INV002403,2024-09-10,2024-09-10,119599,Lumpsum,208341,Maharashtra,Nashik,B30,18-25,Male,3.3,Cheque,Verified
TX016176,INV003961,2024-09-10,2024-09-10,100016,Lumpsum,232661,Rajasthan,Udaipur,B30,46-55,Male,39.6,UPI,Verified
TX016177,INV000284,2024-09-10,2024-09-10,120844,SIP,905,Karnataka,Mysore,B30,26-35,Male,7.0,UPI,Verified
TX016178,INV004017,2024-09-10,2024-09-10,101207,Redemption,278090,West Bengal,Kolkata,T30,36-45,Male,36.7,Net Banking,Verified
TX016179,INV001133,2024-09-10,2024-09-10,148568,Redemption,82063,Madhya Pradesh,Bhopal,B30,26-35,Male,21.0,UPI,Verified
TX016180,INV004938,2024-09-10,2024-09-10,120506,SIP,49682,Karnataka,Bangalore,T30,18-25,Male,6.3,UPI,Verified
TX016181,INV004927,2024-09-10,2024-09-10,118636,SIP,14187,Maharashtra,Nashik,B30,26-35,Male,19.5,Mandate,Verified
TX016182,INV002131,2024-09-10,2024-09-10,120506,SIP,3124,Madhya Pradesh,Bhopal,B30,46-55,Male,75.1,Net Banking,Verified
TX016183,INV003884,2024-09-10,2024-09-10,118632,SIP,1670,Rajasthan,Udaipur,B30,18-25,Male,6.6,Cheque,Verified
TX016184,INV000132,2024-09-10,2024-09-10,148569,Lumpsum,360953,Karnataka,Bangalore,T30,46-55,Female,37.1,UPI,Verified
TX016185,INV001112,2024-09-10,2024-09-10,118636,SIP,5451,Delhi,Gurugram,T30,46-55,Male,82.5,Net Banking,Verified
TX016186,INV000830,2024-09-10,2024-09-10,149322,Redemption,76290,Tamil Nadu,Chennai,T30,36-45,Female,43.0,Cheque,Verified
TX016187,INV002249,2024-09-10,2024-09-10,120506,Redemption,227366,Karnataka,Bangalore,T30,36-45,Male,19.6,Cheque,Verified
TX016188,INV004691,2024-09-10,2024-09-10,119093,Redemption,379401,Delhi,Noida,T30,26-35,Male,14.5,UPI,Verified
TX016189,INV002747,2024-09-10,2024-09-10,120844,Lumpsum,378344,Haryana,Faridabad,B30,46-55,Male,34.0,UPI,Pending
TX016190,INV003756,2024-09-10,2024-09-10,118634,SIP,28267,Telangana,Hyderabad,T30,26-35,Male,6.9,Mandate,Verified
TX016191,INV001879,2024-09-10,2024-09-10,120841,Lumpsum,190571,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,UPI,Verified
TX016192,INV001879,2024-09-10,2024-09-10,148567,Lumpsum,80628,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,Net Banking,Verified
TX016193,INV004246,2024-09-10,2024-09-10,120843,SIP,42955,West Bengal,Kolkata,T30,36-45,Female,12.2,UPI,Verified
TX016194,INV002844,2024-09-10,2024-09-10,119552,Lumpsum,146535,Uttar Pradesh,Agra,B30,26-35,Male,15.8,Cheque,Verified
TX016195,INV004233,2024-09-11,2024-09-11,120844,Redemption,267543,Maharashtra,Nashik,B30,26-35,Female,8.7,Net Banking,Verified
TX016196,INV000239,2024-09-11,2024-09-11,118633,SIP,46880,Punjab,Amritsar,B30,36-45,Female,13.2,Mandate,Verified
TX016197,INV000228,2024-09-11,2024-09-11,102886,SIP,45992,Karnataka,Bangalore,T30,26-35,Male,7.2,Mandate,Verified
TX016198,INV000886,2024-09-11,2024-09-11,101207,SIP,512,Punjab,Chandigarh,T30,26-35,Male,20.5,Cheque,Verified
TX016199,INV002569,2024-09-11,2024-09-11,120503,Lumpsum,316507,Maharashtra,Nashik,B30,36-45,Female,16.5,Net Banking,Verified
TX016200,INV004151,2024-09-11,2024-09-11,149322,SIP,22992,Karnataka,Mysore,B30,26-35,Male,21.6,Mandate,Verified
TX016201,INV002351,2024-09-11,2024-09-11,119599,SIP,1819,Gujarat,Ahmedabad,T30,36-45,Male,18.9,UPI,Verified
TX016202,INV003471,2024-09-11,2024-09-11,119093,SIP,1101,Maharashtra,Nashik,B30,36-45,Male,15.0,Cheque,Verified
TX016203,INV000756,2024-09-11,2024-09-11,120841,SIP,918,Tamil Nadu,Chennai,T30,36-45,Male,44.2,Mandate,Verified
TX016204,INV001026,2024-09-11,2024-09-11,118636,SIP,13699,Haryana,Gurugram,T30,26-35,Male,12.1,Net Banking,Verified
TX016205,INV003479,2024-09-11,2024-09-11,119120,SIP,5712,West Bengal,Kolkata,T30,36-45,Female,44.7,UPI,Verified
TX016206,INV002435,2024-09-11,2024-09-11,120841,SIP,12908,Maharashtra,Nashik,B30,56+,Female,58.6,Mandate,Verified
TX016207,INV004807,2024-09-11,2024-09-11,102887,Lumpsum,99210,Maharashtra,Mumbai,T30,36-45,Male,31.4,UPI,Verified
TX016208,INV001155,2024-09-11,2024-09-11,125497,Lumpsum,76156,Telangana,Hyderabad,T30,26-35,Female,16.7,Net Banking,Verified
TX016209,INV003531,2024-09-11,2024-09-11,120842,Redemption,477517,Delhi,Gurugram,T30,36-45,Male,41.9,Mandate,Verified
TX016210,INV003113,2024-09-11,2024-09-11,120505,Redemption,466505,Rajasthan,Jaipur,T30,26-35,Male,22.0,Mandate,Verified
TX016211,INV001636,2024-09-11,2024-09-11,120842,SIP,416,Rajasthan,Udaipur,B30,18-25,Male,6.0,Cheque,Verified
TX016212,INV000961,2024-09-11,2024-09-11,100016,SIP,2884,Rajasthan,Udaipur,B30,36-45,Male,17.2,Cheque,Verified
TX016213,INV000546,2024-09-11,2024-09-11,119599,Lumpsum,134018,Karnataka,Mysore,B30,26-35,Male,9.5,UPI,Verified
TX016214,INV001208,2024-09-11,2024-09-11,119551,SIP,12265,Gujarat,Ahmedabad,T30,56+,Male,18.7,Net Banking,Verified
TX016215,INV000978,2024-09-11,2024-09-11,118632,Lumpsum,314112,West Bengal,Kolkata,T30,26-35,Male,18.6,Mandate,Verified
TX016216,INV002308,2024-09-11,2024-09-11,101206,SIP,5596,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified
TX016217,INV003673,2024-09-11,2024-09-11,120841,SIP,13103,Maharashtra,Mumbai,T30,26-35,Male,23.5,Net Banking,Verified
TX016218,INV000981,2024-09-11,2024-09-11,118633,SIP,2798,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,Verified
TX016219,INV004518,2024-09-11,2024-09-11,125497,SIP,5748,Uttar Pradesh,Lucknow,T30,26-35,Female,24.4,UPI,Verified
TX016220,INV004345,2024-09-11,2024-09-11,125497,Lumpsum,409322,West Bengal,Kolkata,T30,36-45,Female,33.3,Net Banking,Verified
TX016221,INV000550,2024-09-11,2024-09-11,120844,Lumpsum,136236,Rajasthan,Udaipur,B30,26-35,Male,6.7,UPI,Verified
TX016222,INV002513,2024-09-11,2024-09-11,125497,SIP,10775,Punjab,Amritsar,B30,26-35,Female,10.6,Mandate,Verified
TX016223,INV002453,2024-09-11,2024-09-11,149324,Lumpsum,357438,Gujarat,Surat,T30,26-35,Female,16.1,Net Banking,Verified
TX016224,INV001004,2024-09-11,2024-09-11,120506,SIP,2938,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Mandate,Verified
TX016225,INV001499,2024-09-11,2024-09-11,118633,SIP,29251,Karnataka,Mysore,B30,26-35,Male,12.9,Mandate,Verified
TX016226,INV004360,2024-09-11,2024-09-11,148568,SIP,4330,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,Net Banking,Verified
TX016227,INV004028,2024-09-11,2024-09-11,119598,SIP,10171,Rajasthan,Jaipur,T30,18-25,Male,3.3,Net Banking,Verified
TX016228,INV001976,2024-09-11,2024-09-11,101207,SIP,6288,Madhya Pradesh,Indore,T30,26-35,Female,6.1,UPI,Verified
TX016229,INV000321,2024-09-11,2024-09-11,118633,SIP,26631,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified
TX016230,INV002153,2024-09-11,2024-09-11,120504,Redemption,424727,Maharashtra,Nashik,B30,18-25,Female,3.5,Net Banking,Verified
TX016231,INV002802,2024-09-11,2024-09-11,148569,Lumpsum,324070,Gujarat,Surat,T30,36-45,Female,32.8,Mandate,Verified
TX016232,INV003412,2024-09-11,2024-09-11,119094,Redemption,202155,Rajasthan,Jaipur,T30,18-25,Male,7.8,Mandate,Verified
TX016233,INV003568,2024-09-11,2024-09-11,101208,Lumpsum,44974,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Mandate,Pending
TX016234,INV002192,2024-09-11,2024-09-11,101206,SIP,2542,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,Cheque,Verified
TX016235,INV002401,2024-09-11,2024-09-11,118635,SIP,1957,West Bengal,Kolkata,T30,26-35,Male,20.9,Cheque,Verified
TX016236,INV002735,2024-09-11,2024-09-11,120842,Redemption,18591,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Net Banking,Verified
TX016237,INV003270,2024-09-11,2024-09-11,148568,SIP,41525,Karnataka,Bangalore,T30,56+,Male,43.3,Cheque,Verified
TX016238,INV003579,2024-09-11,2024-09-11,148569,SIP,5677,West Bengal,Kolkata,T30,18-25,Male,4.6,Net Banking,Pending
TX016239,INV002685,2024-09-11,2024-09-11,118636,SIP,575,Madhya Pradesh,Bhopal,B30,18-25,Male,3.7,UPI,Verified
TX016240,INV002540,2024-09-11,2024-09-11,120844,Lumpsum,243662,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Net Banking,Verified
TX016241,INV003989,2024-09-11,2024-09-11,119120,Redemption,409661,Maharashtra,Nashik,B30,26-35,Male,24.6,UPI,Verified
TX016242,INV004712,2024-09-11,2024-09-11,119598,SIP,3439,Uttar Pradesh,Kanpur,B30,36-45,Male,55.7,UPI,Verified
TX016243,INV004999,2024-09-11,2024-09-11,101208,SIP,29882,Telangana,Hyderabad,T30,26-35,Male,24.8,Mandate,Verified
TX016244,INV003708,2024-09-11,2024-09-11,119552,SIP,2859,Punjab,Amritsar,B30,46-55,Male,38.6,Mandate,Verified
TX016245,INV000029,2024-09-11,2024-09-11,125497,SIP,1981,Rajasthan,Udaipur,B30,26-35,Female,7.6,UPI,Verified
